Availability,Available_Colors_OR_Size,Available_Size,Context_Identifier,Description,Execution_Id,Feed_Code,Price_Currency,Product_Id,Product_Price,Product_Title,Record_Create_By,Record_Create_Date,Site,Source,Source_Country,Type
Add to bag,,,,"Double C de Cartier multi-card holder with flap in black calfskin, golden and black enamel-finish “Cartier” signature. Interior: black calfskin, two gusseted compartments, one zipped pocket, golden hot stamped “Cartier” signature. Dimensions: 110 mm high x 70 mm wide x 30 mm long.",,aeid5482 ,£,L3002031,500,Double C de Cartier multi-card holder with flap,aeid5482_cartier,2022-11-03 16:59:22.136624,https://www.cartier.com,,UK,
Add to bag,,,,"Mini model shoulder bag in cherry red calfskin, gold and cherry red enamel-finish clasp, golden hot stamped “Cartier” signature inside. Three inside compartments, one flat pocket and one signature pocket with removable mirror. Lining: black lambskin. Dimensions: 160 mm high x 190 mm wide x 70 mm deep. Shoulder and cross-body carry.",,aeid5482 ,£,L1002293,"2,090","Shoulder Bag, Mini, Double C de Cartier",aeid5482_cartier,2022-11-03 16:59:22.136624,https://www.cartier.com,,UK,
Add to bag,,,,Double C de Cartier card holder in dark green calfskin with gold and dark green enamel-finish “Cartier” signature. One large interior slot and three card slots on the back. Dimensions: 100 mm high x 70 mm wide.,,aeid5482 ,£,L3001980,265,"Simple Card Holder, Double C de Cartier",aeid5482_cartier,2022-11-03 16:59:22.136624,https://www.cartier.com,,UK,
Add to bag,,,,"Mini shoulder bag in pale pink calfskin, golden and pale pink enamel-finish clasp, golden hot-stamped “Cartier” signature inside. Three inside compartments, one flat pocket and one signature pocket with removable mirror. Lining: black lambskin. Dimensions: 160 mm high x 190 mm wide x 70 mm deep. Shoulder and cross-body carry.",,aeid5482 ,£,L1002364,"2,090","Mini model shoulder bag, Double C de Cartier",aeid5482_cartier,2022-11-03 16:59:22.136624,https://www.cartier.com,,UK,
Add to bag,,,,"Mini shoulder bag in grey calfskin, golden and grey enamel-finish clasp, golden hot-stamped “Cartier” signature inside. Three inside compartments, one flat pocket and one signature pocket with removable mirror. Lining: black lambskin. Dimensions: 160 mm high x 190 mm wide x 70 mm deep. Shoulder and cross-body carry.",,aeid5482 ,£,L1002346,"2,090","Mini model shoulder bag, Double C de Cartier",aeid5482_cartier,2022-11-03 16:59:22.136624,https://www.cartier.com,,UK,
Add to bag,,,,"Mini model shoulder bag in two-tone pink/pale pink calfskin, palladium and pale pink enamel-finish clasp, silver hot-stamped “Cartier” signature inside. Three inside compartments, one flat pocket and one signature pocket with removable mirror. Lining: black lambskin. Dimensions: 160 mm high x 190 mm wide x 70 mm deep. Shoulder and cross-body carry.",,aeid5482 ,£,L1002363,"2,090","Mini model shoulder bag, Double C de Cartier",aeid5482_cartier,2022-11-03 16:59:22.136624,https://www.cartier.com,,UK,
Add to bag,,,,"Mini model chain bag in two-tone pink/pale pink calfskin, palladium and pale pink enamel-finish clasp, silver hot-stamped “Cartier” signature inside. One interior compartment, six credit card slots, one flat pocket and one signature pocket with removable mirror. Lining: black lambskin. Removable chain. Dimensions: 120 mm high x 200 mm wide x 35 mm deep. Shoulder and cross-body carry.",,aeid5482 ,£,L1002369,"2,170","Mini model chain bag, Double C de Cartier",aeid5482_cartier,2022-11-03 16:59:22.136624,https://www.cartier.com,,UK,
Add to bag,,,,"Mini model chain bag in cherry red calfskin, golden and cherry red enamel-finish clasp, golden embossed “Cartier” signature inside. One interior compartment, six credit card slots, one flat pocket and one signature pocket with removable mirror. Lining: black lambskin. Removable chain. Dimensions: 120 mm high x 200 mm wide x 35 mm deep. Shoulder and cross-body carry.",,aeid5482 ,£,L1002306,"2,170","Chain bag mini model, Double C de Cartier",aeid5482_cartier,2022-11-03 16:59:22.136624,https://www.cartier.com,,UK,
Add to bag,,,,"Simple card holder in smooth and grained ash grey marquetry calfskin. Exterior: embossed double C logo, ruthenium metal corners, two credit card slots, one flat pocket. Dimensions: 70 mm high x 110 mm wide.",,aeid5482 ,£,L3001953,220,Must de Cartier simple card holder,aeid5482_cartier,2022-11-03 16:59:22.136624,https://www.cartier.com,,UK,
Add to bag,,,,"Must de Cartier trifold wallet in peacock green calfskin, signature Cartier medallion. Exterior: One coin compartment with a push button. Interior: burgundy calfskin, three credit card slots, one banknote compartment, golden hot stamped Cartier marking. Dimensions: 70 mm high x 95 mm wide.",,aeid5482 ,£,L3001947,375,"Trifold Wallet, Must de Cartier",aeid5482_cartier,2022-11-03 16:59:22.136624,https://www.cartier.com,,UK,
Add to bag,,,,"Must de Cartier mini wallet in peacock green calfskin, signature Cartier medallion. Interior: burgundy calfskin, one gusset, four credit card slots, one zipped pocket, one flat pocket, golden hot stamped “Cartier” signature. Dimensions: 80 mm high x 110 mm wide.",,aeid5482 ,£,L3001948,375,"Mini wallet, Must de Cartier",aeid5482_cartier,2022-11-03 16:59:22.136624,https://www.cartier.com,,UK,
Add to bag,,,,"6-credit card wallet in tan calfskin. Exterior: embossed double C logo, palladium-finish metal corners. Interior: tan calfskin, silver Cartier marking, six credit card slots, two banknote pockets. Dimensions: 91 mm high x 119 mm wide.",,aeid5482 ,£,L3001868,410,"6-credit card wallet, Must de Cartier",aeid5482_cartier,2022-11-03 16:59:22.136624,https://www.cartier.com,,UK,
Add to bag,,,,"Double C de Cartier mini wallet in black calfskin, gold and black enamel-finish “Cartier” signature. Interior: black calfskin, one gusset, four credit card slots, one zipped pocket, one flat pocket, golden hot stamped “Cartier” signature. Dimensions: 85 mm high x 110 mm wide.",,aeid5482 ,£,L3001909,530,"Mini wallet, Double C de Cartier",aeid5482_cartier,2022-11-03 16:59:22.136624,https://www.cartier.com,,UK,
Add to bag,,,,"Double C de Cartier multi-card holder with flap in black calfskin, gold and black enamel-finish “Cartier” signature. Interior: black calfskin, two gusseted compartments, one flat pocket, golden hot stamped “Cartier” signature. Dimensions: 110 mm high x 70 mm wide.",,aeid5482 ,£,L3001899,400,"Multi-card holder with flap, Double C de Cartier",aeid5482_cartier,2022-11-03 16:59:22.136624,https://www.cartier.com,,UK,
Add to bag,,,,"Double C de Cartier international wallet in black calfskin, gold and black enamel-finish “Cartier” signature. Interior: black calfskin, twelve credit card slots, one zipped coin pocket, two flat pockets, two gussets, golden hot stamped “Cartier” signature. Dimensions: 190 mm high x 100 mm wide.",,aeid5482 ,£,L3001852,710,"International wallet with flap, Double C de Cartier",aeid5482_cartier,2022-11-03 16:59:22.136624,https://www.cartier.com,,UK,
Add to bag,,,,"Zipped card holder in black calfskin, black enamel- and gold-finish “Cartier” signature, gold hot-stamped “Cartier” on the inside of the zipped pocket, five credit card slots. Dimensions: 75 mm high x 135 mm wide.",,aeid5482 ,£,L3001891,385,"Zipped card holder, Double C de Cartier",aeid5482_cartier,2022-11-03 16:59:22.136624,https://www.cartier.com,,UK,
Add to bag,,,,Double C de Cartier Simple Card Holder in black calfskin with gold and black enamel-finish “Cartier” signature 1 large interior slot and three card slots at the back Dimensions: 100 mm high x 70 mm wide,,aeid5482 ,£,L3001870,265,"Simple Card Holder, Double C de Cartier",aeid5482_cartier,2022-11-03 16:59:22.136624,https://www.cartier.com,,UK,
Add to bag,,,,"Double C de Cartier mini wallet in Capri blue calfskin, golden and Capri blue enamel-finish “Cartier” signature. Interior: black calfskin, one gusset, four credit card slots, one zipped pocket, one flat pocket, golden hot-stamped “Cartier” signature. Dimensions: 85 mm high x 110 mm wide.",,aeid5482 ,£,L3001912,530,"Mini wallet, Double C de Cartier",aeid5482_cartier,2022-11-03 16:59:22.136624,https://www.cartier.com,,UK,
Add to bag,,,,"Simple card holder in tan calfskin. Exterior: embossed double C logo, palladium-finish metal corners, two credit card slots, one flat pocket. Dimensions: 70 mm high x 110 mm wide.",,aeid5482 ,£,L3001869,170,"Simple Card Holder, Must de Cartier",aeid5482_cartier,2022-11-03 16:59:22.136624,https://www.cartier.com,,UK,
Add to bag,,,,Double C de Cartier Simple Card Holder in Capri blue calfskin with golden and Capri blue enamel-finish “Cartier” signature one large interior slot and three card slots at the back Dimensions: 100 mm high x 70 mm wide,,aeid5482 ,£,L3001907,265,"Simple Card Holder, Double C de Cartier",aeid5482_cartier,2022-11-03 16:59:22.136624,https://www.cartier.com,,UK,
Add to bag,,,,Double C de Cartier Simple Card Holder in mint calfskin with golden and mint enamel-finish “Cartier” signature one large interior slot and three card slots at the back Dimensions: 100 mm high x 70 mm wide,,aeid5482 ,£,L3001908,265,"Simple Card Holder, Double C de Cartier",aeid5482_cartier,2022-11-03 16:59:22.136624,https://www.cartier.com,,UK,
Add to bag,,,,"Double C de Cartier mini wallet in mint calfskin, golden and mint enamel-finish “Cartier” signature. Interior: black calfskin, one gusset, four credit card slots, one zipped pocket, one flat pocket, golden hot-stamped “Cartier” signature. Dimensions: 85 mm high x 110 mm wide.",,aeid5482 ,£,L3001913,530,"Mini wallet, Double C de Cartier",aeid5482_cartier,2022-11-03 16:59:22.136624,https://www.cartier.com,,UK,
Add to bag,,,,"Double C de Cartier mini wallet in powder pink calfskin, gold and powder pink enamel-finish “Cartier” signature. Interior: black calfskin, one gusset, four credit card slots, one zipped pocket, one flat pocket, golden hot stamped “Cartier” signature. Dimensions: 85 mm high x 110 mm wide.",,aeid5482 ,£,L3001911,530,"Mini wallet, Double C de Cartier",aeid5482_cartier,2022-11-03 16:59:22.136624,https://www.cartier.com,,UK,
Add to bag,,,,"Double C de Cartier multi-card holder with flap in powder pink calfskin, gold and powder pink enamel-finish “Cartier” signature. Interior: black calfskin, two gusseted compartments, one flat pocket, golden hot stamped “Cartier” signature. Dimensions: 110 mm high x 70 mm wide.",,aeid5482 ,£,L3001902,400,"Multi-card holder with flap, Double C de Cartier",aeid5482_cartier,2022-11-03 16:59:22.136624,https://www.cartier.com,,UK,
Add to bag,,,,Double C de Cartier Simple Card Holder in powder pink calfskin with gold and powder pink enamel-finish “Cartier” signature 1 large interior slot and three card slots at the back Dimensions: 100 mm high x 70 mm wide,,aeid5482 ,£,L3001889,265,"Simple Card Holder, Double C de Cartier",aeid5482_cartier,2022-11-03 16:59:22.136624,https://www.cartier.com,,UK,
Add to bag,,,,"Double C de Cartier mini wallet in two-tone pink/pale pink calfskin, palladium and pale pink enamel-finish “Cartier” signature. Interior: black calfskin, one gusset, four credit card slots, one zipped pocket, one flat pocket, silver hot-stamped “Cartier” signature. Dimensions: 85 mm high x 110 mm wide.",,aeid5482 ,£,L3001987,530,"Mini wallet, Double C de Cartier",aeid5482_cartier,2022-11-03 16:59:22.136624,https://www.cartier.com,,UK,
Add to bag,,,,Double C de Cartier card holder in two-tone pink/pale pink calfskin with palladium and pale pink enamel-finish “Cartier” signature. One large interior slot and three card slots on the back. Dimensions: 100 mm high x 70 mm wide,,aeid5482 ,£,L3001981,265,"Simple Card Holder, Double C de Cartier",aeid5482_cartier,2022-11-03 16:59:22.136624,https://www.cartier.com,,UK,
Add to bag,,,,"Must de Cartier card holder in peacock green calfskin, signature Cartier medallion. Golden hot stamped “Cartier” signature on the central pocket, one flat pocket on either side. Dimensions: 70 mm high x 100 mm wide.",,aeid5482 ,£,L3001946,195,"Simple card holder, Must de Cartier",aeid5482_cartier,2022-11-03 16:59:22.136624,https://www.cartier.com,,UK,
Add to bag,,,,"Double C de Cartier international wallet in two-tone pink/pale pink calfskin, palladium and pale pink enamel-finish “Cartier” signature. Interior: black calfskin, twelve credit card slots, one zipped coin pocket, two flat pockets, two gussets, silver hot-stamped “Cartier” signature. Dimensions: 190 mm high x 100 mm wide.",,aeid5482 ,£,L3001995,710,"International wallet with flap, Double C de Cartier",aeid5482_cartier,2022-11-03 16:59:22.136624,https://www.cartier.com,,UK,
Add to bag,,,,Double C de Cartier Simple Card Holder in fuchsia calfskin with gold and fuchsia enamel-finish “Cartier” signature 1 large interior slot and three card slots at the back Dimensions: 100 mm high x 70 mm wide,,aeid5482 ,£,L3001888,265,"Simple Card Holder, Double C de Cartier",aeid5482_cartier,2022-11-03 16:59:22.136624,https://www.cartier.com,,UK,
Add to bag,,,,"Double C de Cartier multi-card holder with flap in fuchsia calfskin, gold and fuchsia enamel-finish “Cartier” signature. Interior: black calfskin, two gusseted compartments, one flat pocket, golden hot stamped “Cartier” signature. Dimensions: 110 mm high x 70 mm wide.",,aeid5482 ,£,L3001901,400,"Multi-card holder with flap, Double C de Cartier",aeid5482_cartier,2022-11-03 16:59:22.136624,https://www.cartier.com,,UK,
Add to bag,,,,"Double C de Cartier mini wallet in cherry red calfskin, gold and cherry red enamel-finish “Cartier” signature. Interior: black calfskin, one gusset, four credit card slots, one zipped pocket, one flat pocket, golden hot stamped “Cartier” signature. Dimensions: 85 mm high x 110 mm wide.",,aeid5482 ,£,L3001910,530,"Mini wallet, Double C de Cartier",aeid5482_cartier,2022-11-03 16:59:22.136624,https://www.cartier.com,,UK,
Add to bag,,,,"Must de Cartier key ring and card holder in black calfskin, palladium 950/1000 finish. Dimensions: 70 x 92 mm.",,aeid5482 ,£,OG000500,265,Must de Cartier key ring and card holder,aeid5482_cartier,2022-11-03 16:59:22.136624,https://www.cartier.com,,UK,
Add to bag,,,,"Zipped international wallet, black calfskin. Exterior: embossed double C logo, stainless steel metal corners. Interior: burgundy calfskin, silver Cartier signature, 8 credit card slots, 2 flat pockets, 1 zipped inside pocket, 2 pockets with gussets. Dimensions: height 105 mm x width 191 mm.",,aeid5482 ,£,L3001489,700,"Zipped International Wallet, Must de Cartier",aeid5482_cartier,2022-11-03 16:59:22.136624,https://www.cartier.com,,UK,
Add to bag,,,,"Black calfskin gusseted international wallet. Exterior: embossed double C logo, stainless steel metal corners. Interior: burgundy calfskin, silver-coloured Cartier marking, seven credit card pockets, two flat pockets, one gusseted pocket. Dimensions: 90 mm high x 187 mm wide.",,aeid5482 ,£,L3001361,470,"International Wallet with Gussets, Must de Cartier",aeid5482_cartier,2022-11-03 16:59:22.136624,https://www.cartier.com,,UK,
Add to bag,,,,"Must de Cartier navy blue calfskin document holder, large model. Zipped closure, palladium-finish metal parts. Exterior: embossed double C logo, one zipped pocket, detachable handle. Interior: black fabric lining, one zipped pocket, one flat pocket with embossed silver-coloured Cartier signature. Dimensions: 250 mm high x 350 mm wide x 40 mm deep. Hand and wrist carry with detachable handle.",,aeid5482 ,£,L1002271,"1,070","GM Pouch, Must de Cartier",aeid5482_cartier,2022-11-03 16:59:22.136624,https://www.cartier.com,,UK,
