Availability,Available_Colors_OR_Size,Available_Size,Context_Identifier,Description,Price_Currency,Product_Price,Product_Title,Source,execution_id,feed_code,record_create_by,record_create_date,site,sku,source_country,type,urls
OutOfStock,,Not_Available,Home/Jewelry/Earrings/Diamond collection,"Cartier Destinée earrings, 18K rose gold (750/1000), each set with a brilliant-cut diamond available in 1.00 to 1.15 carats and 1.50 to 1.69 carats, and set with brilliant-cut pavé diamonds.",USD,45300.00,Cartier Destinée earrings,https://www.cartier.com/en-us/jewelry/earrings/diamond-collection/cartier-destinee-earrings-CRN8515125.html,,aeid5482,aeid_cartier,2022-10-27 16:15:43.102744,https://www.cartier.com,CRN8515125,USA,Earrings,
OutOfStock,,Not_Available,Home/Jewelry/Earrings/Diamond collection,"Cartier Destinée earrings, 18K white gold (750/1000), each set with a brilliant-cut diamond available in 1.00 to 1.15 carats and 1.50 to 1.69 carats, and paved with brilliant-cut diamonds.",USD,55500.00,Cartier Destinée earrings,https://www.cartier.com/en-us/jewelry/earrings/diamond-collection/cartier-destinee-earrings-CRN8515024.html,,aeid5482,aeid_cartier,2022-10-27 16:15:43.102744,https://www.cartier.com,CRN8515024,USA,Earrings,
OutOfStock,,Not_Available,Home/Jewelry/Earrings/Diamond collection,"Cartier Destinée earrings, 18K white gold (750/1000), each set with an oval-cut sapphire available from 1.00 carat, and paved with brilliant-cut diamonds.",USD,36500.00,Cartier Destinée earrings with colored stone,https://www.cartier.com/en-us/jewelry/earrings/diamond-collection/cartier-destinee-earrings-with-colored-stone-CRN8515210.html,,aeid5482,aeid_cartier,2022-10-27 16:15:43.102744,https://www.cartier.com,CRN8515210,USA,Earrings,
OutOfStock,,Not_Available,Home/Jewelry/Necklaces,"18K white gold (750/1000) necklace, set with two cushion-cut emeralds available from 1.50 to 3.49 carats, and set with pavé diamonds.",,Not_Available,High Jewelry necklace,https://www.cartier.com/en-us/jewelry/necklaces/high-jewelry-necklace-H7000496.html,,aeid5482,aeid_cartier,2022-10-27 16:15:43.102744,https://www.cartier.com,H7000496,USA,Necklaces,
OutOfStock,,Not_Available,Home/Jewelry/Earrings/Diamond collection,"Cartier Destinée earrings, 18K rose gold (750/1000), each set with a brilliant-cut diamond available in 0.50 to 0.59 carat, 1.00 to 1.15 carat, and 1.50 to 1.69 carat, and set with brilliant-cut pavé diamonds.",USD,18600.00,Cartier Destinée earrings,https://www.cartier.com/en-us/jewelry/earrings/diamond-collection/cartier-destinee-earrings-CRN8515119.html,,aeid5482,aeid_cartier,2022-10-27 16:15:43.102744,https://www.cartier.com,CRN8515119,USA,Earrings,
OutOfStock,,Not_Available,Home/Jewelry/Earrings/Diamond collection,"Cartier Destinée earrings, 18K white gold (750/1000), each set with a cushion-cut emerald available from 1.00 carat, and paved with brilliant-cut diamonds.",,Not_Available,Cartier Destinée earrings with colored stone,https://www.cartier.com/en-us/jewelry/earrings/diamond-collection/cartier-destinee-earrings-with-colored-stone-CRN8515204.html,,aeid5482,aeid_cartier,2022-10-27 16:15:43.102744,https://www.cartier.com,CRN8515204,USA,Earrings,
OutOfStock,,Not_Available,Home/Jewelry/Earrings/Diamond collection,"Trinity Ruban earrings, 18K white gold (750/1000), each set with a brilliant-cut diamond available in 0.50-0.59, 0.70-0.79, 1.00-1.15, 1.50-1.69 carats and paved with brilliant-cut diamonds.",USD,25000.00,Trinity Ruban earrings,https://www.cartier.com/en-us/jewelry/earrings/diamond-collection/trinity-ruban-earrings-CRN8515013.html,,aeid5482,aeid_cartier,2022-10-27 16:15:43.102744,https://www.cartier.com,CRN8515013,USA,Earrings,
InStock,,Not_Available,Home/Jewelry/Earrings,"[SUR]NATUREL pendant earrings, 18K white gold (750/1000), emeralds, rock crystal, chalcedony, onyx, and diamonds totaling 1.46 carat.",USD,88000.00,[Sur]naturel earrings,https://www.cartier.com/en-us/jewelry/earrings/%5Bsur%5Dnaturel-earrings-CRH8000760.html,,aeid5482,aeid_cartier,2022-10-27 16:15:43.102744,https://www.cartier.com,CRH8000760,USA,Earrings,
OutOfStock,,Not_Available,Home/Jewelry/Earrings/Diamond collection,"Cartier Destinée earrings, 18K white gold (750/1000), each set with a brilliant-cut diamond available in 0.50 to 0.59 carats, 1.00 to 1.15 carats and 1.50 to 1.69 carats, and set with brilliant-cut pavé diamonds.",USD,18000.00,Cartier Destinée earrings,https://www.cartier.com/en-us/jewelry/earrings/diamond-collection/cartier-destinee-earrings-CRN8515182.html,,aeid5482,aeid_cartier,2022-10-27 16:15:43.102744,https://www.cartier.com,CRN8515182,USA,Earrings,
OutOfStock,,Not_Available,Home/Jewelry/Earrings/Diamond collection,"Cartier Destinée earrings, 18K white gold (750/1000), each set with a cushion-cut sapphire available from 1.00 carat, and paved with brilliant-cut diamonds.",USD,36600.00,Cartier Destinée earrings with colored stone,https://www.cartier.com/en-us/jewelry/earrings/diamond-collection/cartier-destinee-earrings-with-colored-stone-CRN8515199.html,,aeid5482,aeid_cartier,2022-10-27 16:15:43.102744,https://www.cartier.com,CRN8515199,USA,Earrings,
OutOfStock,,Not_Available,Home/Jewelry/Earrings/Diamond collection,"Cartier Destinée earrings, 18K rose gold (750/1000), each set with a brilliant-cut diamond available in 0.50 to 0.59 carats, 1.00 to 1.15 carats and 1.50 to 1.69 carats, and set with brilliant-cut pavé diamonds.",USD,18300.00,Cartier Destinée earrings,https://www.cartier.com/en-us/jewelry/earrings/diamond-collection/cartier-destinee-earrings-CRN8515184.html,,aeid5482,aeid_cartier,2022-10-27 16:15:43.102744,https://www.cartier.com,CRN8515184,USA,Earrings,
InStock,,Not_Available,Home/Jewelry/Necklaces,"18K white gold (750/1000) necklace, set with a cushion-cut sapphire available from 3.00 to 3.99 carats, and set with pavé diamonds.",Not_Available,Not_Available,High Jewelry necklace,https://www.cartier.com/en-us/jewelry/necklaces/high-jewelry-necklace-H7000512.html,,aeid5482,aeid_cartier,2022-10-27 16:15:43.102744,https://www.cartier.com,H7000512,USA,Necklaces,
InStock,,Not_Available,Home/Jewelry/Necklaces/Diamond Collection,"Cartier Destinée necklace, 18K white gold (750/1000), set with an oval-cut sapphire available from 1.50 carats, and paved with brilliant-cut diamonds.",USD,27900.00,Cartier Destinée necklace with colored stone,https://www.cartier.com/en-us/jewelry/necklaces/diamond-collection/cartier-destinee-necklace-with-colored-stone-CRN7424380.html,,aeid5482,aeid_cartier,2022-10-27 16:15:43.102744,https://www.cartier.com,CRN7424380,USA,Necklaces,
InStock,,Not_Available,Home/High Jewelry/DISCOVER IN BOUTIQUES,"Art Deco-inspired brooch, 18K white gold (750/1000), onyx, set with 5 square-cut diamonds totaling 1.39 carats, 8 baguette-cut diamonds totaling 0.57 carat and 48 brilliant-cut diamonds totaling 2.25 carats.",USD,90000.00,Geometry & Contrast brooch,https://www.cartier.com/en-us/high-jewelry/discover-in-boutiques/geometry-%26-contrast-brooch-CRH5000057.html,,aeid5482,aeid_cartier,2022-10-27 16:15:43.102744,https://www.cartier.com,CRH5000057,USA,DISCOVER IN BOUTIQUES,
InStock,,Not_Available,Home/Jewelry/Necklaces,"Art Deco-inspired necklace, 18K white gold (750/1000), rock crystal, onyx, set with 1 trapezoid-shaped diamond and 145 brilliant-cut diamonds totaling 6.25 carats. Detachable motif that can be transformed into a brooch.",USD,67500.00,Geometry & Contrast necklace,https://www.cartier.com/en-us/jewelry/necklaces/geometry-%26-contrast-necklace-CRH7000648.html,,aeid5482,aeid_cartier,2022-10-27 16:15:43.102744,https://www.cartier.com,CRH7000648,USA,Necklaces,
OutOfStock,,Not_Available,Home/Jewelry/All Collections,"Brooch - 18K rose gold (750/1000), sculpted pink chalcedony, one 0.72-carat fancy gray pear-shaped diamond, brilliant-cut diamonds.",,Not_Available,High Jewelry brooch,https://www.cartier.com/en-us/high-jewelry-brooch-CRH5000029.html,,aeid5482,aeid_cartier,2022-10-27 16:15:43.102744,https://www.cartier.com,CRH5000029,USA,All Collections,
OutOfStock,,Not_Available,Home/Jewelry/Necklaces/Diamond Collection,"Cartier Destinée necklace, white gold 750/1000, set with a cushion-cut diamond available in 1.00-1.15 carats and set with brilliant-cut pavé diamonds.",USD,18000.00,Cartier Destinée necklace,https://www.cartier.com/en-us/jewelry/necklaces/diamond-collection/cartier-destinee-necklace-CRN7424246.html,,aeid5482,aeid_cartier,2022-10-27 16:15:43.102744,https://www.cartier.com,CRN7424246,USA,Necklaces,
OutOfStock,,Not_Available,Home/Jewelry/Earrings/Diamond collection,"Cartier Destinée earrings, 18K white gold (750/1000), each set with an oval-cut emerald available from 1.00 carat, and paved with brilliant-cut diamonds.",USD,56400.00,Cartier Destinée earrings with colored stone,https://www.cartier.com/en-us/jewelry/earrings/diamond-collection/cartier-destinee-earrings-with-colored-stone-CRN8515205.html,,aeid5482,aeid_cartier,2022-10-27 16:15:43.102744,https://www.cartier.com,CRN8515205,USA,Earrings,
OutOfStock,,Not_Available,Home/Jewelry/Necklaces/Diamond Collection,"Cartier Destinée necklace, 18K white gold (750/1000), set with an oval-cut emerald available from 1.00 carat, and paved with brilliant-cut diamonds.",USD,32100.00,Cartier Destinée necklace with colored stone,https://www.cartier.com/en-us/jewelry/necklaces/diamond-collection/cartier-destinee-necklace-with-colored-stone-CRN7424366.html,,aeid5482,aeid_cartier,2022-10-27 16:15:43.102744,https://www.cartier.com,CRN7424366,USA,Necklaces,
OutOfStock,,Not_Available,Home/Jewelry/All Collections,"Earrings - platinum, yellow gold, emeralds, diamonds. Cartier Paris, 1907.",USD,469000.00,Antique piece earrings,https://www.cartier.com/en-us/antique-piece-earrings-CRHSA03156.html,,aeid5482,aeid_cartier,2022-10-27 16:15:43.102744,https://www.cartier.com,CRHSA03156,USA,All Collections,
InStock,,Not_Available,Home/Jewelry/Necklaces,"18K white gold (750/1000) necklace, set with an oval-cut ruby available from 1.60 to 2.99 carats, and set with pavé diamonds.",Not_Available,Not_Available,High Jewelry necklace,https://www.cartier.com/en-us/jewelry/necklaces/high-jewelry-necklace-H7000499.html,,aeid5482,aeid_cartier,2022-10-27 16:15:43.102744,https://www.cartier.com,H7000499,USA,Necklaces,
InStock,,Not_Available,Home/Jewelry/Necklaces,"White gold necklace 750/1000, set with a cushion-cut ruby available from 1.60 to 2.99 carats, and set with pavé diamonds.",Not_Available,Not_Available,High Jewelry necklace,https://www.cartier.com/en-us/jewelry/necklaces/high-jewelry-necklace-H7000503.html,,aeid5482,aeid_cartier,2022-10-27 16:15:43.102744,https://www.cartier.com,H7000503,USA,Necklaces,
OutOfStock,,Not_Available,Home/Jewelry/Earrings/Diamond collection,"Cartier Destinée earrings, 18K white gold (750/1000), each set with a cushion-cut ruby available from 1.00 carat, and paved with brilliant-cut diamonds.",USD,59400.00,Cartier Destinée earrings with colored stone,https://www.cartier.com/en-us/jewelry/earrings/diamond-collection/cartier-destinee-earrings-with-colored-stone-CRN8515207.html,,aeid5482,aeid_cartier,2022-10-27 16:15:43.102744,https://www.cartier.com,CRN8515207,USA,Earrings,
OutOfStock,,Not_Available,Home/Jewelry/Earrings/Diamond collection,"Cartier Destinée earrings, 18K rose gold (750/1000), each set with a brilliant-cut diamond available in 1.00 to 1.15 carats and 1.50 to 1.69 carats, and set with brilliant-cut pavé diamonds.",USD,85600.00,Cartier Destinée earrings,https://www.cartier.com/en-us/jewelry/earrings/diamond-collection/cartier-destinee-earrings-CRN8515128.html,,aeid5482,aeid_cartier,2022-10-27 16:15:43.102744,https://www.cartier.com,CRN8515128,USA,Earrings,
OutOfStock,,Not_Available,Home/Jewelry/All Collections,"Ring - platinum, sapphires, rubies, diamonds. Cartier New York, 1941.",USD,33800.00,Antique piece ring,https://www.cartier.com/en-us/antique-piece-ring-CRHSA40104.html,,aeid5482,aeid_cartier,2022-10-27 16:15:43.102744,https://www.cartier.com,CRHSA40104,USA,All Collections,
OutOfStock,,Not_Available,Home/Jewelry/Bracelets/Clash de Cartier,,USD,11700.00,,https://www.cartier.com/en-us/jewelry/bracelets/clash-de-cartier/noname-CRN6723517.html,,aeid5482,aeid_cartier,2022-10-27 16:15:43.102744,https://www.cartier.com,CRN6723517,USA,Bracelets,
InStock,,Not_Available,Home/Jewelry/Earrings/Diamond collection,"Pluie de Cartier earrings, 18K white gold (750/1000), each set with 20 brilliant-cut diamonds totaling 2.06 carats.",USD,31200.00,Pluie de Cartier earrings,https://www.cartier.com/en-us/jewelry/earrings/diamond-collection/pluie-de-cartier-earrings-CRH8000466.html,,aeid5482,aeid_cartier,2022-10-27 16:15:43.102744,https://www.cartier.com,CRH8000466,USA,Earrings,
InStock,,Not_Available,Home/Jewelry/Earrings/Diamond collection,"Etincelle de Cartier hoop earrings, large model, 18K rose gold (750/1000), each set with 60 brilliant-cut diamonds totaling 1.40 carats.",USD,15700.00,Etincelle de Cartier earrings,https://www.cartier.com/en-us/jewelry/earrings/diamond-collection/etincelle-de-cartier-earrings-CRN8515095.html,,aeid5482,aeid_cartier,2022-10-27 16:15:43.102744,https://www.cartier.com,CRN8515095,USA,Earrings,
OutOfStock,,Not_Available,Home/Jewelry/Necklaces/Diamond Collection,"Cartier Destinée necklace, 18K white gold (750/1000), set with an oval-cut sapphire available from 1.50 carats, and paved with brilliant-cut diamonds.",USD,26400.00,Cartier Destinée necklace with colored stone,https://www.cartier.com/en-us/jewelry/necklaces/diamond-collection/cartier-destinee-necklace-with-colored-stone-CRN7424381.html,,aeid5482,aeid_cartier,2022-10-27 16:15:43.102744,https://www.cartier.com,CRN7424381,USA,Necklaces,
OutOfStock,,Not_Available,Home/Jewelry/Necklaces,"18K white gold (750/1000) necklace, set with a pear-shaped sapphire available from 3.00 to 3.99 carats, and set with pavé diamonds.",,Not_Available,High Jewelry necklace,https://www.cartier.com/en-us/jewelry/necklaces/high-jewelry-necklace-H7000513.html,,aeid5482,aeid_cartier,2022-10-27 16:15:43.102744,https://www.cartier.com,H7000513,USA,Necklaces,
InStock,,Not_Available,Home/Jewelry/All Collections/Clash de Cartier,"Clash de Cartier brooch, large model, rhodiumized 18K white gold (750/1000), cultured Tahitian pearls, onyx, diamonds.",USD,32900.00,Clash de Cartier brooch,https://www.cartier.com/en-us/clash-de-cartier-brooch-CRN5300314.html,,aeid5482,aeid_cartier,2022-10-27 16:15:43.102744,https://www.cartier.com,CRN5300314,USA,All Collections,
OutOfStock,,Not_Available,Home/Jewelry/Earrings/Diamond collection,"Cartier Destinée earrings, 18K rose gold (750/1000), each set with a brilliant-cut diamond available in 0.50 to 0.59 carat, 1.00 to 1.15 carat, and 1.50 to 1.69 carat, and set with brilliant-cut pavé diamonds.",USD,15300.00,Cartier Destinée earrings,https://www.cartier.com/en-us/jewelry/earrings/diamond-collection/cartier-destinee-earrings-CRN8515120.html,,aeid5482,aeid_cartier,2022-10-27 16:15:43.102744,https://www.cartier.com,CRN8515120,USA,Earrings,
OutOfStock,,Not_Available,Home/Jewelry/Necklaces/Diamond Collection,"Cartier Destinée necklace, platinum 950/1000, set with a cushion-cut sapphire available from 2.50 carats, and paved with brilliant-cut diamonds.",USD,69500.00,Cartier Destinée necklace with colored stone,https://www.cartier.com/en-us/jewelry/necklaces/diamond-collection/cartier-destinee-necklace-with-colored-stone-CRN7424340.html,,aeid5482,aeid_cartier,2022-10-27 16:15:43.102744,https://www.cartier.com,CRN7424340,USA,Necklaces,
OutOfStock,,Not_Available,Home/Jewelry/Necklaces/Diamond Collection,"Cartier Destinée necklace, 18K white gold (750/1000), set with a cushion-cut emerald available from 1.00 carat, and paved with brilliant-cut diamonds.",USD,28500.00,Cartier Destinée necklace with colored stone,https://www.cartier.com/en-us/jewelry/necklaces/diamond-collection/cartier-destinee-necklace-with-colored-stone-CRN7424369.html,,aeid5482,aeid_cartier,2022-10-27 16:15:43.102744,https://www.cartier.com,CRN7424369,USA,Necklaces,
OutOfStock,,Not_Available,Home/Jewelry/Necklaces,"18K white gold (750/1000) necklace, set with an oval-cut ruby available from 1.60 to 2.99 carats, and set with pavé diamonds.",Not_Available,Not_Available,High Jewelry necklace,https://www.cartier.com/en-us/jewelry/necklaces/high-jewelry-necklace-H7000502.html,,aeid5482,aeid_cartier,2022-10-27 16:15:43.102744,https://www.cartier.com,H7000502,USA,Necklaces,
OutOfStock,,Not_Available,Home/Jewelry/Necklaces,"18K white gold (750/1000) necklace, set with two pear-shaped rubies available from 1.60 to 2.99 carats, and set with pavé diamonds.",Not_Available,Not_Available,High Jewelry necklace,https://www.cartier.com/en-us/jewelry/necklaces/high-jewelry-necklace-H7000507.html,,aeid5482,aeid_cartier,2022-10-27 16:15:43.102744,https://www.cartier.com,H7000507,USA,Necklaces,
OutOfStock,,Not_Available,Home/Jewelry/Earrings/Diamond collection,"Trinity Ruban earrings, 18K white gold (750/1000), each set with a brilliant-cut diamond available in 0.50-0.59, 0.70-0.79, 1.00-1.15, 1.50-1.69 carats and paved with brilliant-cut diamonds.",USD,49600.00,Trinity Ruban earrings,https://www.cartier.com/en-us/jewelry/earrings/diamond-collection/trinity-ruban-earrings-CRN8515015.html,,aeid5482,aeid_cartier,2022-10-27 16:15:43.102744,https://www.cartier.com,CRN8515015,USA,Earrings,
OutOfStock,,Not_Available,Home/Jewelry/Necklaces/Diamond Collection,"Cartier Destinée necklace, 18K white gold (750/1000), set with an emerald-cut emerald available from 1.50 carats, and paved with brilliant-cut diamonds.",USD,58500.00,Cartier Destinée necklace with colored stone,https://www.cartier.com/en-us/jewelry/necklaces/diamond-collection/cartier-destinee-necklace-with-colored-stone-CRN7424325.html,,aeid5482,aeid_cartier,2022-10-27 16:15:43.102744,https://www.cartier.com,CRN7424325,USA,Necklaces,
OutOfStock,,Not_Available,Home/Jewelry/Necklaces,"18K white gold (750/1000) necklace, set with a pear-shaped ruby available from 1.60 to 2.99 carats, and set with pavé diamonds.",Not_Available,Not_Available,High Jewelry necklace,https://www.cartier.com/en-us/jewelry/necklaces/high-jewelry-necklace-H7000501.html,,aeid5482,aeid_cartier,2022-10-27 16:15:43.102744,https://www.cartier.com,H7000501,USA,Necklaces,
OutOfStock,,Not_Available,Home/Jewelry/Necklaces/Diamond Collection,"Cartier Destinée necklace, 18K white gold (750/1000), set with an oval-cut sapphire available from 1.00 carat, and paved with brilliant-cut diamonds.",USD,17000.00,Cartier Destinée necklace with colored stone,https://www.cartier.com/en-us/jewelry/necklaces/diamond-collection/cartier-destinee-necklace-with-colored-stone-CRN7424378.html,,aeid5482,aeid_cartier,2022-10-27 16:15:43.102744,https://www.cartier.com,CRN7424378,USA,Necklaces,
OutOfStock,,Not_Available,Home/Jewelry/Earrings/Diamond collection,"Cartier Destinée earrings, 18K rose gold (750/1000), each set with a brilliant-cut diamond available in 0.50 to 0.59 carat, 1.00 to 1.15 carat, and 1.50 to 1.69 carat, and set with brilliant-cut pavé diamonds.",USD,39400.00,Cartier Destinée earrings,https://www.cartier.com/en-us/jewelry/earrings/diamond-collection/cartier-destinee-earrings-CRN8515122.html,,aeid5482,aeid_cartier,2022-10-27 16:15:43.102744,https://www.cartier.com,CRN8515122,USA,Earrings,
OutOfStock,,Not_Available,Home/Jewelry/Necklaces/Diamond Collection,"Cartier Destinée necklace, 18K white gold (750/1000), set with a cushion-cut emerald available from 1.00 carat, and paved with brilliant-cut diamonds.",USD,42100.00,Cartier Destinée necklace with colored stone,https://www.cartier.com/en-us/jewelry/necklaces/diamond-collection/cartier-destinee-necklace-with-colored-stone-CRN7424367.html,,aeid5482,aeid_cartier,2022-10-27 16:15:43.102744,https://www.cartier.com,CRN7424367,USA,Necklaces,
OutOfStock,,Not_Available,Home/High Jewelry,"Floral brooch, 18K yellow gold (750/1000), yellow diamonds and diamonds totaling 5.17 carats.",USD,184000.00,Cartier Fauna and Flora brooch,https://www.cartier.com/en-us/high-jewelry/cartier-fauna-and-flora-brooch-CRH5000056.html,,aeid5482,aeid_cartier,2022-10-27 16:15:43.102744,https://www.cartier.com,CRH5000056,USA,Not_Available,
OutOfStock,,Not_Available,Home/Jewelry/Necklaces,"18K white gold (750/1000) necklace, set with two oval-cut rubies available from 1.60 to 2.99 carats, and set with pavé diamonds.",Not_Available,Not_Available,High Jewelry necklace,https://www.cartier.com/en-us/jewelry/necklaces/high-jewelry-necklace-H7000505.html,,aeid5482,aeid_cartier,2022-10-27 16:15:43.102744,https://www.cartier.com,H7000505,USA,Necklaces,
InStock,,Not_Available,Home/Jewelry/Earrings,"[SUR]NATUREL pendant earrings, 18K white gold (750/1000), emeralds, onyx, and diamonds totaling 1.66 carat.",USD,135000.00,[Sur]naturel earrings,https://www.cartier.com/en-us/jewelry/earrings/%5Bsur%5Dnaturel-earrings-CRH8000740.html,,aeid5482,aeid_cartier,2022-10-27 16:15:43.102744,https://www.cartier.com,CRH8000740,USA,Earrings,
OutOfStock,,Not_Available,Home/Jewelry/Earrings/Diamond collection,"Trinity Ruban earrings, 18K white gold (750/1000), each set with a brilliant-cut diamond available in 0.50-0.59, 0.70-0.79, 1.00-1.15, 1.50-1.69 carats and paved with brilliant-cut diamonds.",USD,26400.00,Trinity Ruban earrings,https://www.cartier.com/en-us/jewelry/earrings/diamond-collection/trinity-ruban-earrings-CRN8515012.html,,aeid5482,aeid_cartier,2022-10-27 16:15:43.102744,https://www.cartier.com,CRN8515012,USA,Earrings,
OutOfStock,,Not_Available,Home/Jewelry/All Collections,"Bracelet - platinum, one 24.91-carat oval-shaped cabochon-cut opal from Ethiopia, cabochon-cut coloured sapphires, carved garnets, carved mandarin garnets, mandarin garnet beads, round-shaped tsavorite garnets, brilliant-cut diamonds.",USD,660000.00,High Jewelry bracelet,https://www.cartier.com/en-us/high-jewelry-bracelet-CRH6007116.html,,aeid5482,aeid_cartier,2022-10-27 16:15:43.102744,https://www.cartier.com,CRH6007116,USA,All Collections,
